caregiver_id,day_of_week,start_time,end_time,is_available
196,Thu,09:00,13:00,True
196,Sun,09:00,18:00,True
196,Mon,09:00,18:00,True
197,Thu,08:00,21:00,True
197,Wed,09:00,18:00,True
197,Fri,09:00,13:00,True
197,Mon,14:00,21:00,True
198,Thu,09:00,18:00,True
198,Wed,08:00,21:00,True
198,Sun,09:00,13:00,True
198,Mon,14:00,21:00,True
198,Fri,08:00,12:00,True
198,Tue,13:00,18:00,True
199,Thu,09:00,13:00,True
199,Fri,13:00,18:00,True
199,Sun,09:00,18:00,True
199,Mon,08:00,21:00,True
200,Mon,09:00,18:00,True
200,Tue,13:00,18:00,True
200,Sat,08:00,12:00,True
200,Sun,14:00,21:00,True
201,Tue,09:00,18:00,True
201,Fri,08:00,21:00,True
201,Wed,09:00,18:00,True
202,Mon,09:00,13:00,True
202,Sun,08:00,21:00,True
202,Sat,13:00,18:00,True
202,Thu,09:00,18:00,True
202,Fri,08:00,21:00,True
203,Wed,08:00,12:00,True
203,Thu,08:00,21:00,True
203,Tue,13:00,18:00,True
204,Fri,09:00,18:00,True
204,Wed,08:00,21:00,True
204,Sat,08:00,21:00,True
204,Sun,14:00,21:00,True
204,Mon,14:00,21:00,True
204,Tue,09:00,13:00,True
205,Wed,08:00,21:00,True
205,Sun,09:00,13:00,True
205,Fri,08:00,12:00,True
206,Wed,09:00,13:00,True
206,Thu,13:00,18:00,True
206,Fri,13:00,18:00,True
206,Mon,08:00,21:00,True
206,Sat,14:00,21:00,True
207,Fri,09:00,18:00,True
207,Sat,08:00,21:00,True
207,Wed,13:00,18:00,True
207,Mon,13:00,18:00,True
207,Thu,08:00,12:00,True
208,Wed,09:00,18:00,True
208,Thu,13:00,18:00,True
208,Sun,09:00,13:00,True
208,Tue,08:00,12:00,True
209,Thu,09:00,13:00,True
209,Sat,08:00,12:00,True
209,Fri,09:00,18:00,True
209,Wed,08:00,21:00,True
209,Tue,09:00,13:00,True
210,Mon,08:00,21:00,True
210,Sun,09:00,13:00,True
210,Fri,13:00,18:00,True
210,Wed,09:00,13:00,True
210,Sat,09:00,13:00,True
210,Tue,13:00,18:00,True
211,Wed,08:00,12:00,True
211,Tue,13:00,18:00,True
211,Sun,09:00,18:00,True
211,Sat,13:00,18:00,True
211,Mon,09:00,18:00,True
212,Wed,09:00,18:00,True
212,Sun,09:00,13:00,True
212,Tue,08:00,12:00,True
212,Mon,08:00,21:00,True
212,Fri,14:00,21:00,True
213,Sun,08:00,12:00,True
213,Wed,14:00,21:00,True
213,Thu,08:00,12:00,True
213,Fri,13:00,18:00,True
213,Mon,14:00,21:00,True
214,Fri,09:00,18:00,True
214,Thu,09:00,13:00,True
214,Sat,09:00,18:00,True
214,Sun,09:00,13:00,True
214,Mon,14:00,21:00,True
215,Mon,14:00,21:00,True
215,Fri,09:00,13:00,True
215,Sat,13:00,18:00,True
215,Thu,14:00,21:00,True
215,Tue,08:00,12:00,True
215,Sun,09:00,18:00,True
216,Sat,14:00,21:00,True
216,Tue,09:00,18:00,True
216,Thu,09:00,18:00,True
216,Wed,14:00,21:00,True
217,Sun,09:00,18:00,True
217,Wed,08:00,12:00,True
217,Mon,08:00,12:00,True
217,Sat,08:00,21:00,True
218,Thu,14:00,21:00,True
218,Sun,09:00,13:00,True
218,Sat,09:00,13:00,True
218,Tue,09:00,18:00,True
218,Wed,14:00,21:00,True
218,Mon,13:00,18:00,True
219,Tue,09:00,18:00,True
219,Mon,09:00,13:00,True
219,Sun,14:00,21:00,True
219,Thu,09:00,18:00,True
219,Fri,14:00,21:00,True
219,Wed,09:00,18:00,True
220,Mon,13:00,18:00,True
220,Sun,08:00,12:00,True
220,Fri,09:00,18:00,True
220,Thu,14:00,21:00,True
220,Wed,08:00,21:00,True
221,Fri,14:00,21:00,True
221,Mon,09:00,18:00,True
221,Wed,14:00,21:00,True
221,Sat,09:00,18:00,True
221,Tue,08:00,21:00,True
222,Sat,09:00,13:00,True
222,Thu,09:00,18:00,True
222,Fri,08:00,12:00,True
223,Fri,08:00,21:00,True
223,Tue,09:00,13:00,True
223,Sun,08:00,21:00,True
224,Sun,08:00,21:00,True
224,Thu,08:00,21:00,True
224,Sat,09:00,13:00,True
224,Tue,09:00,13:00,True
224,Wed,09:00,18:00,True
224,Fri,08:00,21:00,True
225,Sat,09:00,18:00,True
225,Sun,14:00,21:00,True
225,Thu,08:00,12:00,True
225,Fri,13:00,18:00,True
225,Tue,14:00,21:00,True
225,Mon,14:00,21:00,True
226,Sun,08:00,21:00,True
226,Mon,08:00,21:00,True
226,Wed,09:00,13:00,True
226,Thu,08:00,21:00,True
226,Tue,08:00,21:00,True
227,Mon,08:00,21:00,True
227,Fri,13:00,18:00,True
227,Sun,13:00,18:00,True
227,Thu,09:00,13:00,True
227,Tue,08:00,12:00,True
227,Sat,08:00,12:00,True
228,Sat,13:00,18:00,True
228,Sun,13:00,18:00,True
228,Fri,14:00,21:00,True
228,Tue,08:00,21:00,True
228,Mon,08:00,12:00,True
228,Wed,08:00,21:00,True
229,Mon,08:00,12:00,True
229,Wed,14:00,21:00,True
229,Sat,09:00,13:00,True
229,Tue,09:00,18:00,True
229,Thu,14:00,21:00,True
230,Mon,09:00,18:00,True
230,Sun,08:00,21:00,True
230,Sat,13:00,18:00,True
231,Thu,08:00,21:00,True
231,Sun,14:00,21:00,True
231,Mon,08:00,12:00,True
231,Tue,09:00,18:00,True
231,Fri,09:00,18:00,True
231,Sat,13:00,18:00,True
232,Fri,13:00,18:00,True
232,Mon,08:00,21:00,True
232,Thu,14:00,21:00,True
232,Tue,08:00,12:00,True
233,Thu,08:00,12:00,True
233,Mon,08:00,12:00,True
233,Fri,13:00,18:00,True
233,Wed,08:00,12:00,True
233,Tue,13:00,18:00,True
233,Sun,08:00,21:00,True
234,Sat,08:00,12:00,True
234,Mon,09:00,13:00,True
234,Thu,08:00,21:00,True
234,Sun,08:00,12:00,True
234,Fri,13:00,18:00,True
234,Wed,08:00,12:00,True
235,Wed,08:00,12:00,True
235,Mon,09:00,18:00,True
235,Fri,09:00,13:00,True
235,Tue,13:00,18:00,True
235,Thu,08:00,12:00,True
235,Sat,08:00,12:00,True
236,Mon,09:00,13:00,True
236,Sat,08:00,12:00,True
236,Fri,14:00,21:00,True
236,Thu,08:00,12:00,True
237,Tue,08:00,21:00,True
237,Sun,14:00,21:00,True
237,Fri,09:00,18:00,True
237,Mon,08:00,12:00,True
237,Wed,08:00,21:00,True
237,Thu,13:00,18:00,True
238,Mon,14:00,21:00,True
238,Tue,14:00,21:00,True
238,Sun,09:00,13:00,True
238,Sat,09:00,13:00,True
238,Wed,08:00,21:00,True
239,Sat,09:00,13:00,True
239,Mon,09:00,13:00,True
239,Fri,08:00,12:00,True
240,Mon,14:00,21:00,True
240,Tue,09:00,13:00,True
240,Thu,08:00,12:00,True
240,Sat,14:00,21:00,True
241,Sat,09:00,13:00,True
241,Tue,08:00,12:00,True
241,Wed,08:00,21:00,True
241,Fri,09:00,18:00,True
241,Mon,08:00,12:00,True
241,Sun,13:00,18:00,True
242,Mon,09:00,13:00,True
242,Thu,09:00,18:00,True
242,Fri,14:00,21:00,True
242,Sat,14:00,21:00,True
243,Mon,14:00,21:00,True
243,Sun,08:00,21:00,True
243,Thu,08:00,12:00,True
243,Sat,14:00,21:00,True
243,Tue,14:00,21:00,True
243,Wed,09:00,13:00,True
244,Sat,14:00,21:00,True
244,Wed,14:00,21:00,True
244,Tue,09:00,13:00,True
244,Thu,08:00,21:00,True
244,Sun,14:00,21:00,True
244,Mon,09:00,13:00,True
245,Fri,09:00,18:00,True
245,Wed,08:00,21:00,True
245,Mon,13:00,18:00,True
246,Wed,08:00,21:00,True
246,Tue,14:00,21:00,True
246,Fri,08:00,21:00,True
246,Mon,09:00,18:00,True
247,Sat,08:00,21:00,True
247,Fri,08:00,21:00,True
247,Sun,08:00,12:00,True
247,Wed,09:00,13:00,True
247,Tue,14:00,21:00,True
247,Thu,08:00,12:00,True
248,Thu,13:00,18:00,True
248,Sat,14:00,21:00,True
248,Fri,14:00,21:00,True
248,Tue,08:00,21:00,True
248,Sun,08:00,21:00,True
249,Thu,13:00,18:00,True
249,Fri,09:00,18:00,True
249,Sat,09:00,13:00,True
249,Sun,13:00,18:00,True
249,Tue,09:00,13:00,True
250,Sat,09:00,13:00,True
250,Fri,08:00,21:00,True
250,Wed,08:00,21:00,True
250,Tue,08:00,21:00,True
251,Tue,13:00,18:00,True
251,Sun,13:00,18:00,True
251,Fri,09:00,13:00,True
251,Mon,13:00,18:00,True
251,Wed,14:00,21:00,True
252,Tue,08:00,21:00,True
252,Mon,13:00,18:00,True
252,Fri,14:00,21:00,True
252,Wed,13:00,18:00,True
252,Thu,09:00,18:00,True
253,Wed,09:00,18:00,True
253,Mon,09:00,18:00,True
253,Sun,09:00,13:00,True
253,Sat,13:00,18:00,True
253,Fri,09:00,13:00,True
253,Thu,08:00,12:00,True
254,Thu,13:00,18:00,True
254,Tue,08:00,12:00,True
254,Sun,13:00,18:00,True
254,Wed,13:00,18:00,True
254,Sat,13:00,18:00,True
255,Tue,08:00,12:00,True
255,Wed,09:00,18:00,True
255,Thu,14:00,21:00,True
255,Sat,08:00,12:00,True
256,Fri,09:00,13:00,True
256,Sat,13:00,18:00,True
256,Thu,13:00,18:00,True
256,Tue,08:00,21:00,True
256,Mon,08:00,21:00,True
256,Wed,14:00,21:00,True
257,Fri,08:00,21:00,True
257,Thu,08:00,21:00,True
257,Sun,14:00,21:00,True
257,Sat,08:00,21:00,True
257,Tue,08:00,12:00,True
258,Thu,13:00,18:00,True
258,Sat,09:00,18:00,True
258,Wed,08:00,21:00,True
258,Mon,08:00,12:00,True
258,Tue,09:00,18:00,True
259,Sat,09:00,18:00,True
259,Sun,13:00,18:00,True
259,Wed,09:00,13:00,True
259,Mon,08:00,12:00,True
259,Fri,09:00,13:00,True
260,Thu,13:00,18:00,True
260,Mon,13:00,18:00,True
260,Sat,08:00,21:00,True
260,Tue,13:00,18:00,True
260,Fri,09:00,13:00,True
260,Sun,14:00,21:00,True
261,Thu,08:00,12:00,True
261,Sat,08:00,12:00,True
261,Mon,14:00,21:00,True
262,Tue,08:00,12:00,True
262,Sat,09:00,13:00,True
262,Wed,08:00,21:00,True
262,Mon,13:00,18:00,True
263,Sat,09:00,18:00,True
263,Tue,08:00,12:00,True
263,Wed,08:00,21:00,True
263,Sun,08:00,12:00,True
264,Fri,13:00,18:00,True
264,Tue,08:00,12:00,True
264,Thu,14:00,21:00,True
264,Mon,08:00,12:00,True
265,Tue,08:00,12:00,True
265,Fri,14:00,21:00,True
265,Thu,08:00,21:00,True
265,Wed,13:00,18:00,True
265,Sun,09:00,13:00,True
265,Mon,08:00,12:00,True
266,Tue,09:00,13:00,True
266,Wed,14:00,21:00,True
266,Sun,08:00,21:00,True
266,Thu,14:00,21:00,True
266,Mon,13:00,18:00,True
267,Sat,08:00,21:00,True
267,Tue,08:00,12:00,True
267,Mon,08:00,12:00,True
267,Fri,14:00,21:00,True
268,Tue,09:00,18:00,True
268,Wed,13:00,18:00,True
268,Thu,09:00,18:00,True
268,Fri,09:00,18:00,True
268,Sat,08:00,12:00,True
268,Sun,08:00,12:00,True
269,Tue,08:00,21:00,True
269,Wed,09:00,18:00,True
269,Thu,08:00,21:00,True
269,Fri,09:00,18:00,True
269,Mon,09:00,18:00,True
269,Sun,14:00,21:00,True
270,Fri,13:00,18:00,True
270,Mon,13:00,18:00,True
270,Tue,08:00,21:00,True
271,Sat,08:00,12:00,True
271,Mon,13:00,18:00,True
271,Wed,09:00,13:00,True
272,Sun,08:00,21:00,True
272,Thu,08:00,21:00,True
272,Mon,09:00,13:00,True
273,Wed,09:00,18:00,True
273,Mon,08:00,21:00,True
273,Sun,08:00,12:00,True
273,Thu,08:00,21:00,True
273,Sat,09:00,18:00,True
274,Sat,13:00,18:00,True
274,Fri,09:00,18:00,True
274,Wed,09:00,18:00,True
274,Tue,14:00,21:00,True
274,Thu,08:00,21:00,True
274,Sun,09:00,18:00,True
275,Fri,14:00,21:00,True
275,Tue,09:00,13:00,True
275,Wed,09:00,13:00,True
276,Mon,09:00,13:00,True
276,Tue,13:00,18:00,True
276,Sat,14:00,21:00,True
276,Sun,14:00,21:00,True
277,Sun,08:00,12:00,True
277,Mon,14:00,21:00,True
277,Sat,13:00,18:00,True
277,Fri,08:00,21:00,True
277,Tue,08:00,21:00,True
277,Wed,08:00,12:00,True
278,Sun,09:00,18:00,True
278,Wed,08:00,21:00,True
278,Sat,14:00,21:00,True
279,Fri,14:00,21:00,True
279,Wed,08:00,21:00,True
279,Mon,09:00,13:00,True
279,Sat,13:00,18:00,True
279,Thu,09:00,13:00,True
279,Tue,13:00,18:00,True
280,Wed,08:00,21:00,True
280,Fri,08:00,21:00,True
280,Thu,13:00,18:00,True
280,Sun,08:00,21:00,True
281,Sun,08:00,12:00,True
281,Sat,14:00,21:00,True
281,Thu,14:00,21:00,True
281,Mon,08:00,21:00,True
281,Tue,14:00,21:00,True
282,Sat,08:00,21:00,True
282,Sun,14:00,21:00,True
282,Tue,08:00,21:00,True
283,Sun,13:00,18:00,True
283,Wed,09:00,13:00,True
283,Thu,08:00,21:00,True
283,Fri,09:00,18:00,True
283,Sat,13:00,18:00,True
283,Mon,13:00,18:00,True
284,Thu,08:00,21:00,True
284,Tue,09:00,13:00,True
284,Wed,08:00,12:00,True
285,Sun,14:00,21:00,True
285,Wed,09:00,13:00,True
285,Sat,14:00,21:00,True
285,Thu,09:00,13:00,True
286,Mon,13:00,18:00,True
286,Thu,08:00,21:00,True
286,Tue,14:00,21:00,True
287,Wed,14:00,21:00,True
287,Fri,13:00,18:00,True
287,Sat,14:00,21:00,True
288,Tue,08:00,12:00,True
288,Mon,13:00,18:00,True
288,Wed,08:00,12:00,True
288,Thu,09:00,13:00,True
288,Sat,14:00,21:00,True
288,Sun,13:00,18:00,True
289,Tue,09:00,13:00,True
289,Sun,09:00,13:00,True
289,Mon,08:00,12:00,True
290,Thu,09:00,13:00,True
290,Mon,13:00,18:00,True
290,Tue,09:00,13:00,True
290,Sat,09:00,13:00,True
290,Fri,08:00,21:00,True
290,Sun,09:00,18:00,True
291,Sat,14:00,21:00,True
291,Mon,13:00,18:00,True
291,Wed,09:00,18:00,True
291,Sun,08:00,12:00,True
291,Tue,13:00,18:00,True
291,Thu,09:00,13:00,True
292,Sat,08:00,12:00,True
292,Sun,08:00,21:00,True
292,Fri,13:00,18:00,True
292,Tue,13:00,18:00,True
292,Mon,08:00,12:00,True
293,Wed,14:00,21:00,True
293,Sat,08:00,21:00,True
293,Tue,13:00,18:00,True
293,Mon,08:00,21:00,True
293,Fri,09:00,18:00,True
293,Sun,09:00,13:00,True
294,Fri,13:00,18:00,True
294,Sun,09:00,18:00,True
294,Thu,09:00,13:00,True
294,Mon,14:00,21:00,True
294,Tue,08:00,21:00,True
295,Thu,09:00,13:00,True
295,Sun,09:00,13:00,True
295,Mon,08:00,21:00,True
295,Sat,13:00,18:00,True
295,Tue,09:00,13:00,True
296,Thu,13:00,18:00,True
296,Sat,13:00,18:00,True
296,Fri,13:00,18:00,True
297,Sun,09:00,13:00,True
297,Sat,09:00,13:00,True
297,Thu,08:00,12:00,True
297,Wed,08:00,21:00,True
297,Tue,09:00,18:00,True
297,Mon,13:00,18:00,True
298,Wed,13:00,18:00,True
298,Fri,08:00,12:00,True
298,Sat,09:00,13:00,True
298,Sun,09:00,13:00,True
298,Thu,08:00,12:00,True
298,Tue,09:00,13:00,True
299,Thu,09:00,13:00,True
299,Sun,09:00,13:00,True
299,Mon,08:00,21:00,True
299,Fri,08:00,21:00,True
300,Mon,08:00,21:00,True
300,Sun,09:00,18:00,True
300,Thu,09:00,18:00,True
300,Fri,08:00,21:00,True
300,Tue,09:00,18:00,True
301,Thu,08:00,12:00,True
301,Mon,09:00,13:00,True
301,Sun,13:00,18:00,True
301,Wed,08:00,21:00,True
301,Tue,09:00,13:00,True
301,Fri,14:00,21:00,True
302,Wed,08:00,21:00,True
302,Sat,08:00,21:00,True
302,Thu,08:00,21:00,True
302,Fri,13:00,18:00,True
303,Thu,08:00,12:00,True
303,Wed,13:00,18:00,True
303,Tue,13:00,18:00,True
303,Fri,13:00,18:00,True
303,Sat,08:00,21:00,True
303,Mon,09:00,13:00,True
304,Wed,08:00,21:00,True
304,Sun,09:00,18:00,True
304,Mon,09:00,18:00,True
304,Sat,08:00,21:00,True
304,Fri,08:00,12:00,True
305,Fri,08:00,21:00,True
305,Mon,08:00,12:00,True
305,Tue,09:00,13:00,True
306,Sun,14:00,21:00,True
306,Tue,08:00,12:00,True
306,Mon,09:00,13:00,True
306,Sat,14:00,21:00,True
306,Thu,13:00,18:00,True
307,Thu,09:00,13:00,True
307,Sun,08:00,12:00,True
307,Sat,08:00,21:00,True
307,Wed,09:00,18:00,True
307,Mon,08:00,12:00,True
307,Tue,08:00,12:00,True
308,Thu,08:00,21:00,True
308,Sun,13:00,18:00,True
308,Fri,13:00,18:00,True
308,Wed,08:00,12:00,True
308,Sat,13:00,18:00,True
309,Wed,14:00,21:00,True
309,Mon,08:00,21:00,True
309,Sat,08:00,21:00,True
309,Sun,08:00,21:00,True
310,Mon,13:00,18:00,True
310,Fri,09:00,13:00,True
310,Sat,13:00,18:00,True
311,Wed,08:00,21:00,True
311,Fri,09:00,18:00,True
311,Mon,09:00,18:00,True
311,Thu,08:00,21:00,True
311,Tue,08:00,21:00,True
311,Sat,08:00,21:00,True
312,Thu,08:00,12:00,True
312,Mon,08:00,12:00,True
312,Tue,08:00,12:00,True
312,Sun,14:00,21:00,True
312,Fri,09:00,13:00,True
313,Sat,14:00,21:00,True
313,Thu,08:00,21:00,True
313,Sun,14:00,21:00,True
313,Tue,09:00,13:00,True
313,Mon,08:00,21:00,True
313,Wed,09:00,18:00,True
314,Mon,13:00,18:00,True
314,Wed,13:00,18:00,True
314,Sat,14:00,21:00,True
314,Fri,08:00,12:00,True
315,Fri,08:00,12:00,True
315,Wed,14:00,21:00,True
315,Mon,14:00,21:00,True
316,Tue,14:00,21:00,True
316,Sat,09:00,13:00,True
316,Wed,14:00,21:00,True
316,Mon,13:00,18:00,True
316,Fri,09:00,18:00,True
316,Sun,08:00,12:00,True
317,Fri,09:00,13:00,True
317,Mon,09:00,13:00,True
317,Sat,08:00,21:00,True
317,Tue,09:00,18:00,True
317,Sun,14:00,21:00,True
317,Thu,08:00,12:00,True
318,Mon,09:00,13:00,True
318,Sun,09:00,13:00,True
318,Sat,13:00,18:00,True
318,Tue,08:00,12:00,True
318,Thu,09:00,13:00,True
319,Wed,13:00,18:00,True
319,Tue,13:00,18:00,True
319,Thu,14:00,21:00,True
320,Mon,08:00,12:00,True
320,Wed,14:00,21:00,True
320,Sun,08:00,12:00,True
320,Sat,14:00,21:00,True
320,Tue,08:00,21:00,True
320,Thu,09:00,13:00,True
321,Sun,09:00,13:00,True
321,Sat,09:00,13:00,True
321,Fri,13:00,18:00,True
322,Sun,09:00,13:00,True
322,Sat,09:00,18:00,True
322,Thu,09:00,18:00,True
322,Wed,13:00,18:00,True
322,Fri,08:00,12:00,True
323,Sun,08:00,21:00,True
323,Sat,13:00,18:00,True
323,Thu,13:00,18:00,True
323,Wed,09:00,13:00,True
323,Mon,14:00,21:00,True
324,Fri,08:00,21:00,True
324,Mon,08:00,12:00,True
324,Sat,13:00,18:00,True
324,Sun,14:00,21:00,True
324,Wed,09:00,18:00,True
324,Tue,13:00,18:00,True
325,Mon,09:00,13:00,True
325,Fri,14:00,21:00,True
325,Wed,13:00,18:00,True
325,Tue,08:00,12:00,True
326,Sat,08:00,12:00,True
326,Sun,09:00,18:00,True
326,Fri,09:00,13:00,True
326,Tue,08:00,21:00,True
327,Sun,08:00,21:00,True
327,Sat,09:00,18:00,True
327,Mon,14:00,21:00,True
327,Wed,08:00,12:00,True
328,Mon,13:00,18:00,True
328,Wed,08:00,12:00,True
328,Thu,14:00,21:00,True
328,Fri,09:00,13:00,True
329,Thu,09:00,18:00,True
329,Sun,08:00,21:00,True
329,Mon,13:00,18:00,True
330,Sat,08:00,12:00,True
330,Thu,08:00,12:00,True
330,Fri,08:00,12:00,True
331,Fri,08:00,21:00,True
331,Sat,08:00,12:00,True
331,Thu,09:00,18:00,True
331,Mon,08:00,12:00,True
331,Sun,13:00,18:00,True
332,Fri,14:00,21:00,True
332,Sun,09:00,18:00,True
332,Mon,13:00,18:00,True
332,Wed,09:00,18:00,True
332,Thu,09:00,13:00,True
332,Sat,08:00,12:00,True
333,Thu,09:00,13:00,True
333,Sat,08:00,12:00,True
333,Fri,08:00,12:00,True
333,Sun,09:00,13:00,True
333,Mon,13:00,18:00,True
333,Wed,09:00,18:00,True
334,Tue,08:00,12:00,True
334,Fri,14:00,21:00,True
334,Sat,13:00,18:00,True
335,Sun,13:00,18:00,True
335,Fri,14:00,21:00,True
335,Sat,13:00,18:00,True
335,Wed,09:00,13:00,True
335,Thu,08:00,12:00,True
336,Tue,08:00,12:00,True
336,Thu,13:00,18:00,True
336,Sun,08:00,12:00,True
336,Mon,09:00,18:00,True
336,Fri,08:00,12:00,True
336,Sat,09:00,13:00,True
337,Sun,08:00,12:00,True
337,Fri,09:00,13:00,True
337,Tue,13:00,18:00,True
337,Sat,08:00,12:00,True
337,Mon,08:00,12:00,True
338,Mon,09:00,13:00,True
338,Tue,09:00,13:00,True
338,Sat,09:00,18:00,True
339,Wed,09:00,13:00,True
339,Tue,09:00,18:00,True
339,Mon,09:00,18:00,True
339,Sun,14:00,21:00,True
340,Tue,14:00,21:00,True
340,Wed,13:00,18:00,True
340,Sat,09:00,18:00,True
340,Thu,14:00,21:00,True
340,Fri,08:00,21:00,True
340,Sun,09:00,18:00,True
341,Tue,14:00,21:00,True
341,Mon,09:00,18:00,True
341,Wed,13:00,18:00,True
342,Thu,13:00,18:00,True
342,Mon,08:00,21:00,True
342,Tue,08:00,12:00,True
342,Sun,13:00,18:00,True
342,Sat,08:00,12:00,True
343,Wed,09:00,18:00,True
343,Sun,09:00,13:00,True
343,Sat,08:00,21:00,True
343,Tue,08:00,21:00,True
343,Fri,09:00,18:00,True
344,Tue,09:00,13:00,True
344,Sat,09:00,18:00,True
344,Sun,09:00,18:00,True
344,Thu,09:00,18:00,True
345,Thu,13:00,18:00,True
345,Sun,09:00,13:00,True
345,Fri,09:00,18:00,True
345,Mon,09:00,13:00,True
346,Tue,09:00,18:00,True
346,Sun,08:00,21:00,True
346,Wed,09:00,18:00,True
347,Mon,08:00,21:00,True
347,Tue,09:00,18:00,True
347,Sun,14:00,21:00,True
347,Sat,08:00,12:00,True
347,Fri,09:00,13:00,True
348,Wed,08:00,12:00,True
348,Thu,09:00,13:00,True
348,Sat,09:00,18:00,True
348,Tue,14:00,21:00,True
349,Fri,09:00,18:00,True
349,Sun,08:00,21:00,True
349,Wed,08:00,21:00,True
349,Tue,14:00,21:00,True
350,Sat,08:00,21:00,True
350,Mon,14:00,21:00,True
350,Wed,13:00,18:00,True
351,Sat,08:00,21:00,True
351,Mon,08:00,12:00,True
351,Tue,08:00,21:00,True
351,Fri,08:00,21:00,True
351,Thu,08:00,21:00,True
351,Wed,09:00,13:00,True
352,Mon,09:00,13:00,True
352,Sun,14:00,21:00,True
352,Thu,08:00,12:00,True
352,Fri,08:00,12:00,True
352,Tue,13:00,18:00,True
352,Wed,08:00,12:00,True
353,Sun,08:00,12:00,True
353,Tue,09:00,13:00,True
353,Sat,13:00,18:00,True
353,Mon,08:00,12:00,True
353,Wed,09:00,18:00,True
354,Sat,14:00,21:00,True
354,Mon,08:00,12:00,True
354,Fri,09:00,18:00,True
354,Sun,08:00,12:00,True
354,Tue,08:00,12:00,True
354,Wed,14:00,21:00,True
355,Sun,08:00,21:00,True
355,Sat,09:00,13:00,True
355,Tue,08:00,12:00,True
356,Mon,14:00,21:00,True
356,Thu,09:00,13:00,True
356,Wed,14:00,21:00,True
356,Sun,09:00,13:00,True
357,Sat,08:00,21:00,True
357,Sun,14:00,21:00,True
357,Tue,08:00,12:00,True
357,Wed,13:00,18:00,True
357,Mon,08:00,12:00,True
357,Fri,09:00,18:00,True
358,Tue,13:00,18:00,True
358,Wed,09:00,13:00,True
358,Thu,09:00,13:00,True
359,Tue,13:00,18:00,True
359,Sat,09:00,13:00,True
359,Wed,09:00,13:00,True
360,Mon,09:00,13:00,True
360,Sat,08:00,12:00,True
360,Tue,09:00,13:00,True
360,Fri,09:00,18:00,True
361,Wed,14:00,21:00,True
361,Fri,08:00,12:00,True
361,Thu,13:00,18:00,True
361,Tue,14:00,21:00,True
361,Sat,14:00,21:00,True
362,Sun,08:00,12:00,True
362,Thu,13:00,18:00,True
362,Sat,09:00,18:00,True
363,Tue,09:00,18:00,True
363,Sun,08:00,21:00,True
363,Mon,08:00,21:00,True
363,Fri,13:00,18:00,True
364,Sun,09:00,18:00,True
364,Thu,08:00,21:00,True
364,Wed,14:00,21:00,True
364,Fri,08:00,21:00,True
365,Fri,09:00,18:00,True
365,Thu,09:00,18:00,True
365,Tue,08:00,21:00,True
365,Wed,09:00,13:00,True
365,Mon,08:00,12:00,True
366,Sat,13:00,18:00,True
366,Wed,08:00,21:00,True
366,Fri,14:00,21:00,True
366,Thu,08:00,21:00,True
366,Sun,08:00,12:00,True
367,Mon,09:00,18:00,True
367,Sat,14:00,21:00,True
367,Thu,08:00,21:00,True
368,Fri,09:00,13:00,True
368,Tue,13:00,18:00,True
368,Sat,14:00,21:00,True
368,Sun,14:00,21:00,True
368,Mon,08:00,21:00,True
368,Wed,09:00,18:00,True
369,Mon,08:00,12:00,True
369,Sun,08:00,21:00,True
369,Wed,09:00,18:00,True
370,Sun,08:00,21:00,True
370,Wed,13:00,18:00,True
370,Fri,13:00,18:00,True
370,Thu,09:00,13:00,True
370,Tue,13:00,18:00,True
370,Sat,08:00,21:00,True
371,Sun,08:00,21:00,True
371,Fri,09:00,13:00,True
371,Wed,13:00,18:00,True
372,Wed,08:00,21:00,True
372,Thu,08:00,21:00,True
372,Sat,08:00,12:00,True
373,Thu,09:00,13:00,True
373,Mon,14:00,21:00,True
373,Wed,08:00,12:00,True
373,Sun,14:00,21:00,True
374,Sat,09:00,13:00,True
374,Mon,09:00,18:00,True
374,Tue,09:00,18:00,True
374,Thu,08:00,12:00,True
374,Sun,08:00,21:00,True
374,Fri,13:00,18:00,True
375,Tue,08:00,12:00,True
375,Wed,09:00,18:00,True
375,Thu,09:00,18:00,True
375,Mon,09:00,13:00,True
375,Sun,14:00,21:00,True
376,Wed,09:00,13:00,True
376,Tue,09:00,18:00,True
376,Sun,13:00,18:00,True
376,Sat,09:00,13:00,True
376,Thu,08:00,21:00,True
376,Fri,08:00,21:00,True
377,Sat,08:00,21:00,True
377,Thu,09:00,13:00,True
377,Mon,08:00,21:00,True
377,Wed,09:00,13:00,True
377,Fri,08:00,21:00,True
378,Wed,13:00,18:00,True
378,Thu,08:00,21:00,True
378,Sat,09:00,13:00,True
378,Mon,08:00,21:00,True
378,Sun,09:00,18:00,True
378,Tue,14:00,21:00,True
379,Wed,08:00,21:00,True
379,Tue,08:00,21:00,True
379,Sat,08:00,12:00,True
379,Fri,13:00,18:00,True
379,Sun,08:00,21:00,True
379,Mon,09:00,18:00,True
380,Fri,09:00,18:00,True
380,Sat,14:00,21:00,True
380,Wed,09:00,13:00,True
381,Sun,13:00,18:00,True
381,Sat,08:00,21:00,True
381,Mon,08:00,21:00,True
381,Thu,14:00,21:00,True
381,Wed,13:00,18:00,True
381,Tue,08:00,12:00,True
382,Thu,08:00,12:00,True
382,Sat,13:00,18:00,True
382,Sun,08:00,12:00,True
382,Wed,08:00,21:00,True
382,Fri,09:00,18:00,True
382,Mon,09:00,13:00,True
